workerId,chart,data_size,outcome,outcome_true,responseTime
077fe23c9689998e1950f553283482b9977e0223,TM,150,False,0,5155
b4904702b26194128d523404135578789a0a6058,PB,150,True,1,3259
b4904702b26194128d523404135578789a0a6058,PB,75,False,0,4526
b4904702b26194128d523404135578789a0a6058,PB,150,True,1,2464
b4904702b26194128d523404135578789a0a6058,PB,75,True,1,4125
b4904702b26194128d523404135578789a0a6058,PB,75,True,1,4978
b4904702b26194128d523404135578789a0a6058,PB,150,False,0,2657
b4904702b26194128d523404135578789a0a6058,PB,75,True,1,3853
b4904702b26194128d523404135578789a0a6058,PB,150,True,1,4984
b4904702b26194128d523404135578789a0a6058,PB,300,True,1,5072
b4904702b26194128d523404135578789a0a6058,PB,150,False,0,3954
b4904702b26194128d523404135578789a0a6058,PB,75,False,0,4303
b4904702b26194128d523404135578789a0a6058,PB,300,False,0,3380
b4904702b26194128d523404135578789a0a6058,PB,75,True,1,7857
b4904702b26194128d523404135578789a0a6058,PB,150,True,1,3819
b4904702b26194128d523404135578789a0a6058,PB,300,False,0,5714
b4904702b26194128d523404135578789a0a6058,PB,75,True,1,3377
b4904702b26194128d523404135578789a0a6058,PB,150,True,1,2205
b4904702b26194128d523404135578789a0a6058,PB,300,False,0,2353
b4904702b26194128d523404135578789a0a6058,PB,150,False,0,4255
b4904702b26194128d523404135578789a0a6058,PB,300,True,1,2241
b4904702b26194128d523404135578789a0a6058,PB,75,True,1,6823
b4904702b26194128d523404135578789a0a6058,PB,300,True,1,3988
b4904702b26194128d523404135578789a0a6058,PB,300,True,1,2857
b4904702b26194128d523404135578789a0a6058,PB,300,True,1,2761
b4904702b26194128d523404135578789a0a6058,PB,300,True,1,2796
b4904702b26194128d523404135578789a0a6058,PB,75,True,1,2287
b4904702b26194128d523404135578789a0a6058,PB,150,True,1,2101
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,150,True,1,8126
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,75,True,1,3034
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,150,True,1,4954
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,75,False,0,5685
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,300,False,0,6098
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,300,True,1,4847
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,300,True,1,5768
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,150,False,0,5166
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,75,False,0,4920
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,150,False,0,6725
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,150,True,1,5555
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,150,False,0,3262
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,300,True,1,7269
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,300,False,0,4158
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,300,False,0,3133
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,150,False,0,4364
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,75,True,1,3369
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,75,False,0,4289
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,150,True,1,6109
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,75,False,0,5429
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,300,False,0,2379
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,75,False,0,6303
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,75,True,1,2430
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,150,True,1,3901
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,300,True,1,3758
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,300,True,1,5220
36a8a89bb7b773b6eb25502662c3ba04465975ec,TM,75,False,0,3235
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,75,False,0,6339
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,150,True,1,4815
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,150,False,0,4465
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,75,True,1,3835
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,75,False,0,5518
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,300,False,0,5634
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,75,True,1,2747
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,150,True,1,2415
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,300,False,0,2649
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,75,False,0,3816
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,150,False,0,2899
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,150,False,0,4756
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,300,False,0,2370
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,300,True,1,2079
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,300,False,0,3232
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,75,False,0,2997
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,300,False,0,2670
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,150,True,1,2897
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,75,True,1,4248
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,300,True,1,6179
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,150,False,0,3052
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,150,False,0,4002
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,300,True,1,2394
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,75,True,1,2500
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,75,True,1,2052
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,150,True,1,2009
4487d3bb9b266666c3a12a0547a88a6103a32d0b,TM,300,False,0,4352
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,300,True,1,7655
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,75,True,1,2842
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,300,True,1,3240
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,75,False,0,3215
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,150,True,1,3978
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,150,True,1,2566
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,75,False,0,2327
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,75,True,1,3451
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,150,True,1,3451
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,75,True,1,1947
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,150,True,1,3616
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,300,False,0,3142
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,150,Undecided,0,3582
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,300,True,1,3245
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,300,True,1,2532
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,150,True,1,1947
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,150,False,0,2432
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,150,True,1,2473
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,300,True,1,1930
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,300,True,1,3010
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,75,True,1,2406
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,150,True,1,2750
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,75,True,1,1641
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,75,True,1,3490
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,300,True,1,2932
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,300,True,1,4027
6253b5263f0f1b2aeeac4531da930d22de1d3dc4,WB,75,True,1,2406
e2558802981c0b96924ce7fff0dd35bca084c796,PB,300,True,1,5762
e2558802981c0b96924ce7fff0dd35bca084c796,PB,150,True,1,4873
e2558802981c0b96924ce7fff0dd35bca084c796,PB,300,True,1,5353
e2558802981c0b96924ce7fff0dd35bca084c796,PB,75,False,0,6906
e2558802981c0b96924ce7fff0dd35bca084c796,PB,150,True,1,3150
e2558802981c0b96924ce7fff0dd35bca084c796,PB,150,True,1,2613
e2558802981c0b96924ce7fff0dd35bca084c796,PB,150,False,0,4694
e2558802981c0b96924ce7fff0dd35bca084c796,PB,75,True,1,3984
e2558802981c0b96924ce7fff0dd35bca084c796,PB,75,True,1,3602
e2558802981c0b96924ce7fff0dd35bca084c796,PB,150,True,1,4457
e2558802981c0b96924ce7fff0dd35bca084c796,PB,150,False,0,4347
e2558802981c0b96924ce7fff0dd35bca084c796,PB,150,True,1,5482
e2558802981c0b96924ce7fff0dd35bca084c796,PB,150,True,1,2088
e2558802981c0b96924ce7fff0dd35bca084c796,PB,300,True,1,4038
e2558802981c0b96924ce7fff0dd35bca084c796,PB,75,True,1,4232
e2558802981c0b96924ce7fff0dd35bca084c796,PB,75,True,1,2528
e2558802981c0b96924ce7fff0dd35bca084c796,PB,300,True,1,1955
e2558802981c0b96924ce7fff0dd35bca084c796,PB,300,Undecided,0,3474
e2558802981c0b96924ce7fff0dd35bca084c796,PB,75,True,1,2484
e2558802981c0b96924ce7fff0dd35bca084c796,PB,150,True,1,1832
e2558802981c0b96924ce7fff0dd35bca084c796,PB,75,False,0,2795
e2558802981c0b96924ce7fff0dd35bca084c796,PB,75,True,1,2049
e2558802981c0b96924ce7fff0dd35bca084c796,PB,300,False,0,2786
e2558802981c0b96924ce7fff0dd35bca084c796,PB,75,True,1,2202
e2558802981c0b96924ce7fff0dd35bca084c796,PB,300,False,0,2906
e2558802981c0b96924ce7fff0dd35bca084c796,PB,300,True,1,4410
e2558802981c0b96924ce7fff0dd35bca084c796,PB,300,False,0,8465
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,300,False,0,5832
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,300,True,1,2670
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,75,True,1,2701
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,300,True,1,2369
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,300,True,1,3300
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,300,True,1,4398
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,75,True,1,2966
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,150,True,1,2659
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,150,True,1,2219
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,300,True,1,3050
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,75,True,1,3822
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,300,False,0,2633
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,300,Undecided,0,3798
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,300,True,1,2805
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,150,True,1,2884
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,75,True,1,2274
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,75,False,0,2148
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,75,False,0,1959
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,150,False,0,2501
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,75,True,1,3372
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,75,True,1,1958
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,75,True,1,2121
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,150,True,1,2186
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,150,True,1,4512
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,150,True,1,2365
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,150,False,0,2764
95adbc92b1eabec396ba666746f59f0a78cf14eb,PB,150,True,1,2317
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,150,True,1,5005
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,300,True,1,2690
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,300,True,1,2520
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,75,False,0,9572
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,150,True,1,7389
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,150,False,0,5755
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,150,True,1,3035
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,300,True,1,2350
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,150,True,1,6266
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,150,False,0,7850
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,75,True,1,6636
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,300,False,0,2049
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,75,True,1,2183
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,75,True,1,2153
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,75,False,0,2322
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,300,False,0,3283
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,75,True,1,1965
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,150,True,1,1630
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,75,True,1,3559
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,300,True,1,2234
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,150,True,1,1650
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,75,True,1,2093
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,150,True,1,1727
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,300,False,0,2101
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,75,True,1,2580
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,300,True,1,5033
31cb8b028c93a0c2f385a4792aa350f569058dc9,WB,300,True,1,1609
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,150,True,1,7543
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,75,True,1,2472
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,150,True,1,5630
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,75,True,1,2161
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,300,True,1,3296
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,300,True,1,3922
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,150,True,1,2714
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,150,True,1,18492
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,75,False,0,2062
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,300,True,1,2888
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,150,True,1,3103
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,300,False,0,7464
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,75,True,1,2533
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,75,False,0,1767
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,75,True,1,1979
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,150,True,1,1826
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,300,False,0,3765
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,75,True,1,2043
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,150,True,1,2639
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,300,False,0,3938
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,300,True,1,2220
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,300,True,1,2242
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,300,True,1,4123
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,75,True,1,2038
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,75,True,1,2183
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,150,False,0,2683
35792c1b411d1bdb83253d3ce7163e1408cd4123,TM,150,False,0,4303
8053675ac7f9ab32ee889a095484db9dba295828,TM,75,False,0,6041
8053675ac7f9ab32ee889a095484db9dba295828,TM,75,False,0,8377
8053675ac7f9ab32ee889a095484db9dba295828,TM,75,True,1,5462
8053675ac7f9ab32ee889a095484db9dba295828,TM,300,False,0,4568
8053675ac7f9ab32ee889a095484db9dba295828,TM,300,False,0,6211
8053675ac7f9ab32ee889a095484db9dba295828,TM,150,False,0,6263
8053675ac7f9ab32ee889a095484db9dba295828,TM,300,True,1,6436
8053675ac7f9ab32ee889a095484db9dba295828,TM,75,False,0,4512
8053675ac7f9ab32ee889a095484db9dba295828,TM,300,False,0,4615
8053675ac7f9ab32ee889a095484db9dba295828,TM,150,False,0,4746
8053675ac7f9ab32ee889a095484db9dba295828,TM,75,True,1,4833
8053675ac7f9ab32ee889a095484db9dba295828,TM,300,False,0,4127
8053675ac7f9ab32ee889a095484db9dba295828,TM,150,True,1,4712
8053675ac7f9ab32ee889a095484db9dba295828,TM,300,True,1,5816
8053675ac7f9ab32ee889a095484db9dba295828,TM,150,False,0,3349
8053675ac7f9ab32ee889a095484db9dba295828,TM,150,True,1,7459
8053675ac7f9ab32ee889a095484db9dba295828,TM,150,False,0,4369
8053675ac7f9ab32ee889a095484db9dba295828,TM,150,False,0,5331
8053675ac7f9ab32ee889a095484db9dba295828,TM,150,True,1,3507
8053675ac7f9ab32ee889a095484db9dba295828,TM,300,True,1,3568
8053675ac7f9ab32ee889a095484db9dba295828,TM,150,True,1,4535
8053675ac7f9ab32ee889a095484db9dba295828,TM,75,True,1,3921
8053675ac7f9ab32ee889a095484db9dba295828,TM,75,True,1,4822
8053675ac7f9ab32ee889a095484db9dba295828,TM,75,True,1,6703
8053675ac7f9ab32ee889a095484db9dba295828,TM,300,True,1,4090
8053675ac7f9ab32ee889a095484db9dba295828,TM,75,False,0,4312
8053675ac7f9ab32ee889a095484db9dba295828,TM,300,False,0,3224
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,150,True,1,11764
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,150,True,1,5003
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,150,True,1,4925
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,75,True,1,2527
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,300,True,1,13777
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,75,True,1,4846
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,150,False,0,3008
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,150,False,0,9205
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,75,True,1,3483
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,150,True,1,2846
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,300,False,0,4409
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,300,True,1,6401
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,75,True,1,3337
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,75,True,1,3833
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,75,False,0,3002
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,75,True,1,3745
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,300,True,1,3967
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,150,True,1,2708
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,300,True,1,2734
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,300,True,1,3725
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,150,True,1,3874
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,300,True,1,2495
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,300,True,1,3613
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,150,True,1,2714
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,300,False,0,2676
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,75,False,0,3795
3f169b10863fa5d25d9626273fb9dfa9f92bc422,WB,75,True,1,2754
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,300,False,0,8154
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,150,False,0,3126
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,75,False,0,3922
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,75,True,1,3234
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,150,False,0,2140
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,150,Undecided,0,4734
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,300,False,0,2856
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,75,Undecided,0,3472
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,75,True,1,4393
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,75,Undecided,0,9305
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,300,True,1,4410
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,300,False,0,4817
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,300,False,0,2724
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,300,Undecided,0,6840
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,300,Undecided,0,2870
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,150,False,0,5956
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,75,False,0,2445
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,150,Undecided,0,3505
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,150,True,1,4375
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,150,Undecided,0,2356
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,75,False,0,3094
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,150,False,0,2137
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,75,Undecided,0,2613
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,300,False,0,2048
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,150,True,1,4259
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,75,False,0,2615
7b3fbc5c33d4d05d24b24a786ddcbee5ebbdcda6,TM,300,True,1,3026
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,75,False,0,8516
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,150,True,1,6287
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,300,True,1,6994
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,150,False,0,10925
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,75,False,0,4758
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,75,False,0,13671
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,300,True,1,3777
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,300,True,1,9793
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,75,True,1,2842
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,150,False,0,7923
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,300,True,1,7137
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,75,False,0,4123
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,150,True,1,2901
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,150,False,0,5425
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,75,False,0,4962
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,75,False,0,4988
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,150,True,1,12619
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,300,False,0,8852
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,300,False,0,8011
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,300,True,1,7822
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,150,True,1,7309
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,300,False,0,6857
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,75,False,0,6470
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,300,False,0,4000
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,75,True,1,3458
5cbdc5b4f263966dbbf9ed865393f6195af45113,TM,150,False,0,4807
